Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2007,2007,2007,2,0,2,Export,276,Germany,DEU,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4995000,,,0
H3,2007,2007,2007,2,0,1,Import,616,Poland,POL,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,14439477,,,0
H3,2007,2007,2007,2,0,2,Export,616,Poland,POL,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,5018646,,,0
H3,2007,2007,2007,2,0,1,Import,616,Poland,POL,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,52514595,,,0
H3,2007,2007,2007,2,0,2,Export,616,Poland,POL,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,24433146,,,0
H3,2007,2007,2007,2,0,2,Export,616,Poland,POL,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,38051514,,,0
H3,2007,2007,2007,2,0,1,Import,616,Poland,POL,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1779943,,,0
H3,2007,2007,2007,2,0,2,Export,616,Poland,POL,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,454585,,,0
H3,2007,2007,2007,2,0,1,Import,724,Spain,ESP,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,198819799,,,0
H3,2007,2007,2007,2,0,2,Export,724,Spain,ESP,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,54799463,,,0
H3,2007,2007,2007,2,0,1,Import,724,Spain,ESP,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,43482280,,,0
H3,2007,2007,2007,2,0,2,Export,724,Spain,ESP,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1896276,,,0
H3,2007,2007,2007,2,0,1,Import,724,Spain,ESP,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,32995332,,,0
H3,2007,2007,2007,2,0,2,Export,724,Spain,ESP,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,134819,,,0
H3,2007,2007,2007,2,0,1,Import,724,Spain,ESP,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,17133879,,,0
H3,2007,2007,2007,2,0,2,Export,724,Spain,ESP,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,3266179,,,0
H3,2007,2007,2007,2,0,1,Import,826,United Kingdom,GBR,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,85892648,,,0
H3,2007,2007,2007,2,0,2,Export,826,United Kingdom,GBR,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,66054239,,,0
H3,2007,2007,2007,2,0,1,Import,826,United Kingdom,GBR,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,51720910,,,0
H3,2007,2007,2007,2,0,2,Export,826,United Kingdom,GBR,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,65605041,,,0
H3,2007,2007,2007,2,0,1,Import,826,United Kingdom,GBR,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2573,,,0
H3,2007,2007,2007,2,0,2,Export,826,United Kingdom,GBR,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,6134060,,,0
H3,2007,2007,2007,2,0,1,Import,826,United Kingdom,GBR,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,123550,,,0
H3,2007,2007,2007,2,0,2,Export,826,United Kingdom,GBR,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,17210713,,,0
H3,2007,2007,2007,2,0,1,Import,826,United Kingdom,GBR,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,150412342,,,0
H3,2007,2007,2007,2,0,4,Re-Import,826,United Kingdom,GBR,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,150412342,,,0
H3,2008,2008,2008,2,0,1,Import,251,France,FRA,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4379213,,,0
H3,2008,2008,2008,2,0,4,Re-Import,251,France,FRA,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4379213,,,0
H3,2008,2008,2008,2,0,1,Import,251,France,FRA,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,21960896,,,0
H3,2008,2008,2008,2,0,2,Export,251,France,FRA,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,63980217,,,0
H3,2008,2008,2008,2,0,1,Import,251,France,FRA,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,3590895,,,0
H3,2008,2008,2008,2,0,2,Export,251,France,FRA,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,10734421,,,0
H3,2008,2008,2008,2,0,1,Import,251,France,FRA,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,63594359,,,0
H3,2008,2008,2008,2,0,2,Export,251,France,FRA,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,225788667,,,0
H3,2008,2008,2008,2,0,1,Import,251,France,FRA,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,89717865,,,0
H3,2008,2008,2008,2,0,2,Export,251,France,FRA,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,81551801,,,0
H3,2008,2008,2008,2,0,1,Import,276,Germany,DEU,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,40197000,,,0
H3,2008,2008,2008,2,0,2,Export,276,Germany,DEU,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,20120000,,,0
H3,2008,2008,2008,2,0,1,Import,276,Germany,DEU,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,12549000,,,0
H3,2008,2008,2008,2,0,2,Export,276,Germany,DEU,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,43727000,,,0
H3,2008,2008,2008,2,0,1,Import,276,Germany,DEU,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1025000,,,0
H3,2008,2008,2008,2,0,2,Export,276,Germany,DEU,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,33018000,,,0
H3,2008,2008,2008,2,0,1,Import,276,Germany,DEU,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,10026000,,,0
H3,2008,2008,2008,2,0,2,Export,276,Germany,DEU,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,5976000,,,0
H3,2008,2008,2008,2,0,1,Import,616,Poland,POL,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,10543100,,,0
H3,2008,2008,2008,2,0,2,Export,616,Poland,POL,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4372639,,,0
H3,2008,2008,2008,2,0,1,Import,616,Poland,POL,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,73793939,,,0
H3,2008,2008,2008,2,0,2,Export,616,Poland,POL,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,14214112,,,0
H3,2008,2008,2008,2,0,1,Import,616,Poland,POL,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,53240,,,0
H3,2008,2008,2008,2,0,2,Export,616,Poland,POL,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,16628752,,,0
H3,2008,2008,2008,2,0,1,Import,616,Poland,POL,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,303899,,,0
H3,2008,2008,2008,2,0,2,Export,616,Poland,POL,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1079641,,,0
H3,2008,2008,2008,2,0,1,Import,724,Spain,ESP,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,169268619,,,0
H3,2008,2008,2008,2,0,2,Export,724,Spain,ESP,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,66464636,,,0
H3,2008,2008,2008,2,0,1,Import,724,Spain,ESP,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,31727849,,,0
H3,2008,2008,2008,2,0,2,Export,724,Spain,ESP,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1479750,,,0
H3,2008,2008,2008,2,0,1,Import,724,Spain,ESP,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,14728014,,,0
H3,2008,2008,2008,2,0,2,Export,724,Spain,ESP,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,177790,,,0
H3,2008,2008,2008,2,0,1,Import,724,Spain,ESP,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,14744215,,,0
H3,2008,2008,2008,2,0,2,Export,724,Spain,ESP,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1819882,,,0
H3,2008,2008,2008,2,0,1,Import,826,United Kingdom,GBR,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,55445918,,,0
H3,2008,2008,2008,2,0,2,Export,826,United Kingdom,GBR,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,114988093,,,0
H3,2008,2008,2008,2,0,1,Import,826,United Kingdom,GBR,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,25759156,,,0
H3,2008,2008,2008,2,0,2,Export,826,United Kingdom,GBR,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,26327500,,,0
H3,2008,2008,2008,2,0,1,Import,826,United Kingdom,GBR,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,65090,,,0
H3,2008,2008,2008,2,0,2,Export,826,United Kingdom,GBR,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2552618,,,0
H3,2008,2008,2008,2,0,1,Import,826,United Kingdom,GBR,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,208734,,,0
H3,2008,2008,2008,2,0,2,Export,826,United Kingdom,GBR,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,13533973,,,0
H3,2008,2008,2008,2,0,1,Import,826,United Kingdom,GBR,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,944351,,,0
H3,2008,2008,2008,2,0,4,Re-Import,826,United Kingdom,GBR,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,944351,,,0
H3,2009,2009,2009,2,0,1,Import,251,France,FRA,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2560780,,,0
H3,2009,2009,2009,2,0,4,Re-Import,251,France,FRA,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2560780,,,0
H3,2009,2009,2009,2,0,1,Import,251,France,FRA,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,27546779,,,0
H3,2009,2009,2009,2,0,2,Export,251,France,FRA,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,71359902,,,0
H3,2009,2009,2009,2,0,1,Import,251,France,FRA,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,3386615,,,0
H3,2009,2009,2009,2,0,2,Export,251,France,FRA,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,9034781,,,0
H3,2009,2009,2009,2,0,1,Import,251,France,FRA,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,59110304,,,0
H3,2009,2009,2009,2,0,2,Export,251,France,FRA,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,245161684,,,0
H3,2009,2009,2009,2,0,1,Import,251,France,FRA,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,57647398,,,0
H3,2009,2009,2009,2,0,2,Export,251,France,FRA,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,69631581,,,0
H3,2009,2009,2009,2,0,1,Import,276,Germany,DEU,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,66800000,,,0
H3,2009,2009,2009,2,0,2,Export,276,Germany,DEU,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,26970000,,,0
H3,2009,2009,2009,2,0,1,Import,276,Germany,DEU,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,29489000,,,0
H3,2009,2009,2009,2,0,2,Export,276,Germany,DEU,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,96798000,,,0
H3,2009,2009,2009,2,0,1,Import,276,Germany,DEU,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1638000,,,0
H3,2009,2009,2009,2,0,2,Export,276,Germany,DEU,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,46352000,,,0
H3,2009,2009,2009,2,0,1,Import,276,Germany,DEU,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,13120000,,,0
H3,2009,2009,2009,2,0,2,Export,276,Germany,DEU,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,21676000,,,0
H3,2009,2009,2009,2,0,1,Import,616,Poland,POL,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,8627854,,,0
H3,2009,2009,2009,2,0,2,Export,616,Poland,POL,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4188383,,,0
H3,2009,2009,2009,2,0,1,Import,616,Poland,POL,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,82851224,,,0
H3,2009,2009,2009,2,0,2,Export,616,Poland,POL,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,16181235,,,0
H3,2009,2009,2009,2,0,1,Import,616,Poland,POL,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,103744,,,0
H3,2009,2009,2009,2,0,2,Export,616,Poland,POL,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,17674583,,,0
H3,2009,2009,2009,2,0,1,Import,616,Poland,POL,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,516479,,,0
H3,2009,2009,2009,2,0,2,Export,616,Poland,POL,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1054663,,,0
H3,2009,2009,2009,2,0,1,Import,724,Spain,ESP,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,179761799,,,0
H3,2009,2009,2009,2,0,2,Export,724,Spain,ESP,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,60785744,,,0
H3,2009,2009,2009,2,0,1,Import,724,Spain,ESP,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,36987378,,,0
H3,2009,2009,2009,2,0,2,Export,724,Spain,ESP,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1113118,,,0
H3,2009,2009,2009,2,0,1,Import,724,Spain,ESP,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,19822250,,,0
H3,2009,2009,2009,2,0,2,Export,724,Spain,ESP,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,77640,,,0
H3,2009,2009,2009,2,0,1,Import,724,Spain,ESP,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,10224015,,,0
H3,2009,2009,2009,2,0,2,Export,724,Spain,ESP,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1502180,,,0
H3,2009,2009,2009,2,0,1,Import,826,United Kingdom,GBR,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,58865387,,,0
H3,2009,2009,2009,2,0,2,Export,826,United Kingdom,GBR,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,53818803,,,0
H3,2009,2009,2009,2,0,1,Import,826,United Kingdom,GBR,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,15409348,,,0
H3,2009,2009,2009,2,0,2,Export,826,United Kingdom,GBR,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,29756086,,,0
H3,2009,2009,2009,2,0,2,Export,826,United Kingdom,GBR,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2540425,,,0
H3,2009,2009,2009,2,0,1,Import,826,United Kingdom,GBR,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,20423,,,0
H3,2009,2009,2009,2,0,2,Export,826,United Kingdom,GBR,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,12016632,,,0
H3,2009,2009,2009,2,0,1,Import,826,United Kingdom,GBR,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1061768,,,0
H3,2009,2009,2009,2,0,4,Re-Import,826,United Kingdom,GBR,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1061768,,,0
H3,2010,2010,2010,2,0,1,Import,251,France,FRA,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,5223703,,,0
H3,2010,2010,2010,2,0,4,Re-Import,251,France,FRA,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,5223703,,,0
H3,2010,2010,2010,2,0,1,Import,251,France,FRA,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,28835741,,,0
H3,2010,2010,2010,2,0,2,Export,251,France,FRA,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,63182852,,,0
H3,2010,2010,2010,2,0,1,Import,251,France,FRA,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2792779,,,0
H3,2010,2010,2010,2,0,2,Export,251,France,FRA,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,7586184,,,0
H3,2010,2010,2010,2,0,1,Import,251,France,FRA,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,63348498,,,0
H3,2010,2010,2010,2,0,2,Export,251,France,FRA,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,247373492,,,0
H3,2010,2010,2010,2,0,1,Import,251,France,FRA,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,55420823,,,0
H3,2010,2010,2010,2,0,2,Export,251,France,FRA,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,98817901,,,0
H3,2010,2010,2010,2,0,1,Import,276,Germany,DEU,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,57216753,,,0
H3,2010,2010,2010,2,0,2,Export,276,Germany,DEU,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,29893700,,,0
H3,2010,2010,2010,2,0,1,Import,276,Germany,DEU,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,16389850,,,0
H3,2010,2010,2010,2,0,2,Export,276,Germany,DEU,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,109676926,,,0
H3,2010,2010,2010,2,0,1,Import,276,Germany,DEU,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2318506,,,0
H3,2010,2010,2010,2,0,2,Export,276,Germany,DEU,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,43019315,,,0
H3,2010,2010,2010,2,0,1,Import,276,Germany,DEU,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,10945998,,,0
H3,2010,2010,2010,2,0,2,Export,276,Germany,DEU,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,19986551,,,0
H3,2010,2010,2010,2,0,1,Import,616,Poland,POL,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,7363972,,,0
H3,2010,2010,2010,2,0,2,Export,616,Poland,POL,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,3331376,,,0
H3,2010,2010,2010,2,0,1,Import,616,Poland,POL,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,72360058,,,0
H3,2010,2010,2010,2,0,2,Export,616,Poland,POL,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,17105976,,,0
H3,2010,2010,2010,2,0,1,Import,616,Poland,POL,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,126159,,,0
H3,2010,2010,2010,2,0,2,Export,616,Poland,POL,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,9739054,,,0
H3,2010,2010,2010,2,0,1,Import,616,Poland,POL,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1337230,,,0
H3,2010,2010,2010,2,0,2,Export,616,Poland,POL,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,554052,,,0
H3,2010,2010,2010,2,0,1,Import,724,Spain,ESP,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,188578061,,,0
H3,2010,2010,2010,2,0,2,Export,724,Spain,ESP,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,62643963,,,0
H3,2010,2010,2010,2,0,1,Import,724,Spain,ESP,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,36189901,,,0
H3,2010,2010,2010,2,0,2,Export,724,Spain,ESP,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4004667,,,0
H3,2010,2010,2010,2,0,1,Import,724,Spain,ESP,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,11264029,,,0
H3,2010,2010,2010,2,0,2,Export,724,Spain,ESP,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,123957,,,0
H3,2010,2010,2010,2,0,1,Import,724,Spain,ESP,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,10893545,,,0
H3,2010,2010,2010,2,0,2,Export,724,Spain,ESP,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,455227,,,0
H3,2010,2010,2010,2,0,1,Import,826,United Kingdom,GBR,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,62134974,,,0
H3,2010,2010,2010,2,0,2,Export,826,United Kingdom,GBR,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,63684272,,,0
H3,2010,2010,2010,2,0,1,Import,826,United Kingdom,GBR,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,8575647,,,0
H3,2010,2010,2010,2,0,2,Export,826,United Kingdom,GBR,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,27795284,,,0
H3,2010,2010,2010,2,0,1,Import,826,United Kingdom,GBR,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,71622,,,0
H3,2010,2010,2010,2,0,2,Export,826,United Kingdom,GBR,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2354411,,,0
H3,2010,2010,2010,2,0,1,Import,826,United Kingdom,GBR,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,112713,,,0
H3,2010,2010,2010,2,0,2,Export,826,United Kingdom,GBR,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,10238323,,,0
H3,2010,2010,2010,2,0,1,Import,826,United Kingdom,GBR,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,629789,,,0
H3,2010,2010,2010,2,0,4,Re-Import,826,United Kingdom,GBR,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,629789,,,0
H3,2011,2011,2011,2,0,1,Import,251,France,FRA,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4512495,,,0
H3,2011,2011,2011,2,0,4,Re-Import,251,France,FRA,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4512495,,,0
H3,2011,2011,2011,2,0,1,Import,251,France,FRA,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,36560672,,,0
H3,2011,2011,2011,2,0,2,Export,251,France,FRA,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,88491355,,,0
H3,2011,2011,2011,2,0,1,Import,251,France,FRA,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2580178,,,0
H3,2011,2011,2011,2,0,2,Export,251,France,FRA,616,Poland,POL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,9517168,,,0
H3,2011,2011,2011,2,0,1,Import,251,France,FRA,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,64647535,,,0
H3,2011,2011,2011,2,0,2,Export,251,France,FRA,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,316288364,,,0
H3,2011,2011,2011,2,0,1,Import,251,France,FRA,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,51131583,,,0
H3,2011,2011,2011,2,0,2,Export,251,France,FRA,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,70278453,,,0
H3,2011,2011,2011,2,0,1,Import,276,Germany,DEU,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,79064094,,,0
H3,2011,2011,2011,2,0,2,Export,276,Germany,DEU,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,25460752,,,0
